"order_id","item_price","quantity","item_cat","item_name","created_at","cust_id","customer","delivery_address1","delivery_address2","delivery_city","delivery_zipcode","delivery"
870,21.990000,42,Pizza,Hawaiian,2024-02-24 14:46:09.932,206,Eleonore Casburn,"29 Sundown Trail","612 Melody Plaza",Ikoma,"323-0051",true
871,26.990000,55,Pizza,Hawaiian,2024-02-24 14:46:09.932,732,Daloris MacGaughie,"64073 Mallard Park","967 Continental Park",Sanxi,,true
872,31.990000,38,Pizza,Pepperoni,2024-02-24 14:46:09.932,609,Lonnard Caudle,"64 Northport Avenue","61892 Sloan Lane",Izumo,"925-0215",false
873,26.990000,61,Pizza,Hawaiian,2024-02-24 14:46:09.932,886,Keene Minter,"3375 Clove Avenue","2 Dovetail Court",Hetai,,false
874,19.990000,61,Pizza,Cheese,2024-02-24 14:46:09.932,931,Eal Bryce,"92537 Corscot Lane","595 Kennedy Place",Mīrpur Māthelo,"63211",false
875,31.990000,95,Pizza,Pepperoni,2024-02-24 14:46:09.932,568,Lily Worsnip,"64 Russell Point","67 Farwell Alley",Bry-sur-Marne,"94364 CEDEX",true
876,29.990000,41,Pizza,Cheese,2024-02-24 14:46:09.932,61,Irena Piris,"5 Tomscot Junction","693 Moulton Parkway",Banjar Lalangpasek,,true
877,24.990000,99,Pizza,Cheese,2024-02-24 14:46:09.932,600,Mohandis Andrasch,"64 Northport Avenue","61892 Sloan Lane",Izumo,"925-0215",true
878,24.990000,71,Pizza,Cheese,2024-02-24 14:46:09.932,932,Benji Abyss,"19865 Debra Terrace","93 Holy Cross Drive",Beauharnois,J6N,false
879,20.990000,92,Pizza,Pepperoni,2024-02-24 14:46:09.932,83,Jo Heine,"628 Union Place","4454 Kenwood Park",Penggakrajeng,,false
880,20.990000,77,Pizza,Pepperoni,2024-02-24 14:46:09.932,149,Nelli Nertney,"747 Gale Drive","426 Weeping Birch Parkway",Danilov,"152070",false
881,24.990000,70,Pizza,Cheese,2024-02-24 14:46:09.932,791,Alvin Filoniere,"3 Cherokee Way","58 Union Point",Yaroslavl,"353827",true
882,24.990000,48,Pizza,Cheese,2024-02-24 14:46:09.932,529,Dayna Muggleston,"49367 Di Loreto Street","4100 Erie Park",Yamaga,"874-0818",true
883,20.990000,64,Pizza,Pepperoni,2024-02-24 14:46:09.932,126,Joline Dabourne,"85912 Marquette Circle","18479 Algoma Junction",Bindura,,false
884,21.990000,43,Pizza,Hawaiian,2024-02-24 14:46:09.932,498,Sloan Eubank,"11 Kinsman Parkway","1 Colorado Way",Pailles,,false
885,31.990000,97,Pizza,Pepperoni,2024-02-24 14:46:09.932,783,Stanwood Rotge,"7 Menomonie Way","146 Del Sol Way",Lendangara Satu,,false
886,24.990000,28,Pizza,Cheese,2024-02-24 14:46:09.932,30,Dalton Heaviside,"6 Ridgeview Court","9 Lawn Avenue",Pamanukan,,false
887,19.990000,44,Pizza,Cheese,2024-02-24 14:46:09.932,785,Brady Elsey,"88 Farwell Alley","11338 American Ash Center",Altıağac,,false
888,29.990000,35,Pizza,Cheese,2024-02-24 14:46:09.932,483,Brigham Iacobassi,"9887 Buell Center","9119 Milwaukee Circle",Sagay,"9103",false
889,29.990000,16,Pizza,Cheese,2024-02-24 14:46:09.932,287,Janella Robberts,"1 Leroy Way","1462 Darwin Street",København,"1201",false
890,21.990000,40,Pizza,Hawaiian,2024-02-24 14:46:09.932,426,Arda Utridge,"19616 Westridge Court","4 Meadow Vale Pass",Khon Buri,"30250",true
891,19.990000,51,Pizza,Cheese,2024-02-24 14:46:09.932,716,York Aird,"32034 Green Ridge Park","91 Susan Alley",Bayabas,"8303",true
892,20.990000,59,Pizza,Pepperoni,2024-02-24 14:46:09.932,128,Truman Brownscombe,"3991 Porter Court","9948 Victoria Lane",Dailing,,true
893,24.990000,22,Pizza,Cheese,2024-02-24 14:46:09.932,768,Nevins Adne,"67544 Carpenter Trail","91253 Knutson Pass",Babah Rot,,false
894,31.990000,36,Pizza,Pepperoni,2024-02-24 14:46:09.932,622,Zacharia Bourdice,"88 Sullivan Street","8503 Lighthouse Bay Way",Vidoši,,true
895,25.990000,38,Pizza,Pepperoni,2024-02-24 14:46:09.932,708,Roseann Kenealy,"6 Clarendon Pass","3 Sherman Road",Bartica,,true
896,25.990000,76,Pizza,Pepperoni,2024-02-24 14:46:09.932,778,Edd Kepling,"92537 Corscot Lane","595 Kennedy Place",Mīrpur Māthelo,"63211",true
897,19.990000,37,Pizza,Cheese,2024-02-24 14:46:09.932,412,Delano Eves,"14159 Rutledge Plaza","8467 Autumn Leaf Center",Sanquan,,true
898,24.990000,92,Pizza,Cheese,2024-02-24 14:46:09.932,316,Shell Everington,"616 Merry Avenue","7 Eastlawn Road",Petropavlovsk,,false
899,24.990000,23,Pizza,Cheese,2024-02-24 14:46:09.932,115,Cullie Aldersey,"04 Eagan Junction","07 Hooker Place",Rudna,"59-305",true
900,20.990000,57,Pizza,Pepperoni,2024-02-24 14:46:09.932,724,Sky Tewkesbury.,"7881 Spenser Road","23 Crowley Place",Tân Kỳ,,true
901,24.990000,94,Pizza,Cheese,2024-02-24 14:46:09.932,313,Diann Clace,"94805 Hazelcrest Road","77400 Prairieview Road",Lokavec,"5270",false
902,21.990000,83,Pizza,Hawaiian,2024-02-24 14:46:09.932,4,Dominic Gon,"50103 Pawling Pass","6 Anderson Hill",Praingkareha,,false
903,25.990000,74,Pizza,Pepperoni,2024-02-24 14:46:09.932,629,Rosaline Farrier,"2 Waxwing Point","281 Evergreen Crossing",Sandymount,D04,false
904,20.990000,47,Pizza,Pepperoni,2024-02-24 14:46:09.932,524,Katti Fransson,"02 Carioca Road","5 Hauk Pass",Buenaventura,"764517",false
905,20.990000,39,Pizza,Pepperoni,2024-02-24 14:46:09.932,33,Port Sharvell,"6033 Surrey Drive","23 Mccormick Circle",Smečno,"273 05",false
906,31.990000,38,Pizza,Pepperoni,2024-02-24 14:46:09.932,720,Annice Alben,"11 Tennessee Junction","5063 American Drive",Lomme,"59463 CEDEX",false
907,21.990000,55,Pizza,Hawaiian,2024-02-24 14:46:09.932,965,Darby Bwye,"59 Larry Way","32009 Grayhawk Plaza",Včelná,"373 82",false
908,31.990000,40,Pizza,Pepperoni,2024-02-24 14:46:09.932,521,Hollyanne Skupinski,"81747 Schlimgen Pass","640 Birchwood Park",Al Qābil,,false
909,24.990000,59,Pizza,Cheese,2024-02-24 14:46:09.932,571,Ashly Sambells,"63 Muir Hill","89 Lakewood Alley",Nizhnedevitsk,"396882",true
910,21.990000,33,Pizza,Hawaiian,2024-02-24 14:46:09.932,231,Dana Dignon,"24 Bartillon Avenue","54 Doe Crossing Pass",Baicaogou,,true
911,26.990000,54,Pizza,Hawaiian,2024-02-24 14:46:09.932,493,Donnie Leckey,"36 Loeprich Parkway","6707 Kim Way",Wuqishan,,false
912,20.990000,25,Pizza,Pepperoni,2024-02-24 14:46:09.932,303,Marlon Eskrigg,"5249 Eggendart Place","705 Acker Alley",Bridgewater,B4V,false
913,31.990000,21,Pizza,Pepperoni,2024-02-24 14:46:09.932,84,Paige Lenormand,"40 Vermont Road","23202 Buena Vista Hill",Toubao,,true
914,26.990000,64,Pizza,Hawaiian,2024-02-24 14:46:09.932,729,Cecilla Birtchnell,"8865 Sullivan Alley","27 Hayes Avenue",Sandao,,false
915,31.990000,60,Pizza,Pepperoni,2024-02-24 14:46:09.932,929,Tallulah Shankster,"9 Brickson Park Avenue","0 Steensland Point",Valence,"26029 CEDEX",false
916,19.990000,7,Pizza,Cheese,2024-02-24 14:46:09.932,917,Lenee Kesterton,"283 Clemons Parkway","86 Forest Dale Street",Lamadelaine,L-4888,true
917,25.990000,10,Pizza,Pepperoni,2024-02-24 14:46:09.932,449,Henrik Beardwell,"86643 Delaware Trail","3 Carpenter Hill",Harhorin,,false
918,25.990000,97,Pizza,Pepperoni,2024-02-24 14:46:09.932,319,Noel Nerheny,"67714 Hauk Drive","44479 Division Street",Vellinge,"235 36",true
919,29.990000,34,Pizza,Cheese,2024-02-24 14:46:09.932,942,Eleni Kynaston,"06341 2nd Hill","68 Morningstar Pass",Xidianzi,,true
920,20.990000,34,Pizza,Pepperoni,2024-02-24 14:46:09.932,770,Devlin Brantzen,"3 Vidon Plaza","1 Clyde Gallagher Street",El Rancho,,false
921,24.990000,91,Pizza,Cheese,2024-02-24 14:46:09.932,826,Thia Naisbitt,"812 Kropf Park","81 Aberg Crossing",Horní Cerekev,"394 03",false
922,25.990000,55,Pizza,Pepperoni,2024-02-24 14:46:09.932,668,Felita Gallymore,"195 Prairieview Way","704 Thackeray Plaza",Séléa,,false
923,21.990000,46,Pizza,Hawaiian,2024-02-24 14:46:09.932,502,Dolf McIntosh,"6622 Sycamore Crossing","319 Scofield Park",Bắc Ninh,,true
924,19.990000,79,Pizza,Cheese,2024-02-24 14:46:09.932,590,Lanita Sumers,"808 Thompson Point","0 Stuart Plaza",Žďár nad Sázavou,"592 11",true
925,29.990000,57,Pizza,Cheese,2024-02-24 14:46:09.932,944,Kimberlyn Charlson,"89242 Cottonwood Lane","60 Morning Parkway",Tash-Kumyr,,false
926,26.990000,83,Pizza,Hawaiian,2024-02-24 14:46:09.932,317,Kirbee Lapree,"122 Waywood Road","1 Merrick Center",Saint Louis,"63180",false
927,26.990000,53,Pizza,Hawaiian,2024-02-24 14:46:09.932,410,Neal Losselyong,"070 Oak Valley Road","76597 Barby Lane",Augsburg,"86156",true
928,19.990000,40,Pizza,Cheese,2024-02-24 14:46:09.932,184,Tobias Noble,"049 Bluestem Way","5 Briar Crest Circle",Buray,"5020",false
929,19.990000,31,Pizza,Cheese,2024-02-24 14:46:09.932,908,Almeria Bonefant,"46120 Northridge Court","98611 Sullivan Plaza",Pacaembu,"17860-000",false
930,20.990000,57,Pizza,Pepperoni,2024-02-24 14:46:09.932,315,Arabel Leving,"7 David Hill","887 Orin Circle",Nankāna Sāhib,"39100",false
931,20.990000,70,Pizza,Pepperoni,2024-02-24 14:46:09.932,278,Rosemonde Marwick,"641 Novick Road","26 Fordem Circle",Kinamayan,"9611",true
932,26.990000,92,Pizza,Hawaiian,2024-02-24 14:46:09.932,808,Gertruda Beacom,"01839 Carioca Alley","1997 Blackbird Alley",Salogon,"4425",true
933,31.990000,24,Pizza,Pepperoni,2024-02-24 14:46:09.932,189,Aggy Oselton,"5783 Longview Way","3545 Forster Lane",Scholkine,,true
934,25.990000,47,Pizza,Pepperoni,2024-02-24 14:46:09.932,183,Nat Ades,"898 Thackeray Point","39749 Michigan Plaza",Shaft,,false
935,29.990000,74,Pizza,Cheese,2024-02-24 14:46:09.932,476,Hammad Kwietek,"6 Ryan Lane","02 Di Loreto Place",Waipare,,false
936,31.990000,57,Pizza,Pepperoni,2024-02-24 14:46:09.932,517,Normand Impett,"2 5th Circle","7396 Buhler Point",Aurillac,"15015 CEDEX",false
937,24.990000,65,Pizza,Cheese,2024-02-24 14:46:09.932,408,Hobey Stroder,"2 Badeau Drive","6 Golden Leaf Road",Caldas das Taipas,"4805-081",false
938,24.990000,11,Pizza,Cheese,2024-02-24 14:46:09.932,943,Laurette Chinn,"596 Nobel Court","8470 Old Gate Terrace",Obrera,"96370",false
939,25.990000,35,Pizza,Pepperoni,2024-02-24 14:46:09.932,619,Edith Lanchbery,"38 Schiller Point","436 Elka Circle",Gao,,false
940,26.990000,16,Pizza,Hawaiian,2024-02-24 14:46:09.932,905,Grannie Scoterbosh,"6717 Beilfuss Parkway","69 Chinook Lane",Tầm Vu,,false
941,26.990000,12,Pizza,Hawaiian,2024-02-24 14:46:09.932,344,Zia Tregidga,"17478 Schmedeman Circle","825 Sommers Road",Taochuan,,false
942,20.990000,1,Pizza,Pepperoni,2024-02-24 14:46:09.932,788,Armando Duggary,"04088 Burrows Way","1888 Clove Lane",Celeirós,"5060-016",true
943,25.990000,56,Pizza,Pepperoni,2024-02-24 14:46:09.932,916,Nona Claw,"28756 Village Green Way","8202 Carberry Terrace",Chiang Rai,"57000",false
944,25.990000,48,Pizza,Pepperoni,2024-02-24 14:46:09.932,239,Brooke Marcam,"81747 Schlimgen Pass","640 Birchwood Park",Al Qābil,,false
945,20.990000,57,Pizza,Pepperoni,2024-02-24 14:46:09.932,478,Ynez Finkle,"4099 Erie Alley","005 Gulseth Circle",Guidong Chengguanzhen,,true
946,24.990000,27,Pizza,Cheese,2024-02-24 14:46:09.932,124,Quentin Hatto,"5162 Basil Trail","65 Porter Trail",Lengshuijing,,true
947,19.990000,10,Pizza,Cheese,2024-02-24 14:46:09.932,840,Tuck Inott,"04251 Portage Hill","981 Gulseth Road",Rudniki,"46-325",false
948,19.990000,77,Pizza,Cheese,2024-02-24 14:46:09.932,549,Lexi Penhallurick,"404 Packers Center","4 Grasskamp Center",Salvacion,"1114",false
949,21.990000,76,Pizza,Hawaiian,2024-02-24 14:46:09.932,689,Cleo Cogley,"7 Bluestem Pass","8043 Laurel Avenue",Durham,"27717",false
950,26.990000,4,Pizza,Hawaiian,2024-02-24 14:46:09.932,644,Carmon Clee,"57 Cordelia Court","34 Jana Park",P’yŏngsŏng,,false
951,21.990000,43,Pizza,Hawaiian,2024-02-24 14:46:09.932,710,Legra Fawson,"0126 3rd Terrace","5275 Elgar Trail",Denver,"80241",false
952,31.990000,3,Pizza,Pepperoni,2024-02-24 14:46:09.932,89,Kelcie Bewly,"97142 Steensland Drive","0051 Prentice Pass",Arzila,"3045-356",false
953,31.990000,5,Pizza,Pepperoni,2024-02-24 14:46:09.932,457,Nickolaus Matteris,"8877 Commercial Crossing","3 Paget Street",Vostochnyy,"612711",true
954,31.990000,19,Pizza,Pepperoni,2024-02-24 14:46:09.932,481,Carmelita Haggish,"6462 Sugar Crossing","3 Maple Wood Road",Bununu Dass,,false
955,29.990000,51,Pizza,Cheese,2024-02-24 14:46:09.932,643,Chelsey Aldritt,"367 Autumn Leaf Point","68 Park Meadow Parkway",Timiryazevskiy,"456404",true
956,19.990000,39,Pizza,Cheese,2024-02-24 14:46:09.932,162,Guillaume Spillard,"16 Nobel Pass","3 Mockingbird Terrace",Socota,,false
957,21.990000,60,Pizza,Hawaiian,2024-02-24 14:46:09.932,820,Brittaney Leidl,"2 Aberg Park","72 Donald Hill",Bernardo de Irigoyen,"2248",true
958,21.990000,20,Pizza,Hawaiian,2024-02-24 14:46:09.932,980,Zaccaria Cullagh,"12097 Larry Terrace","5228 Graedel Junction",Duobao,,true
959,29.990000,21,Pizza,Cheese,2024-02-24 14:46:09.932,891,Lothaire Solly,"308 Logan Center","938 Blaine Park",Susuman,"686314",false
960,26.990000,16,Pizza,Hawaiian,2024-02-24 14:46:09.932,948,Anetta Paff,"91 Bashford Circle","444 Bowman Court",Kista,"164 91",true
961,20.990000,9,Pizza,Pepperoni,2024-02-24 14:46:09.932,6,Quinn Carlton,"28 Portage Way","3274 Glendale Place",Ampelókipoi,,false
962,19.990000,60,Pizza,Cheese,2024-02-24 14:46:09.932,425,Joyann Harraway,"44272 Monterey Street","224 Ramsey Road",Dalai,,false
963,25.990000,83,Pizza,Pepperoni,2024-02-24 14:46:09.932,391,Kalila Cuttles,"7 Lunder Alley","8336 Hovde Parkway",Arlington,"22217",true
964,19.990000,14,Pizza,Cheese,2024-02-24 14:46:09.932,701,Bekki Langlois,"34129 Montana Street","427 Dahle Alley",Jinzhou,,false
965,21.990000,81,Pizza,Hawaiian,2024-02-24 14:46:09.932,320,Lindy Sharples,"143 Rusk Way","8517 Jenna Court",Wuyao,,false
966,26.990000,76,Pizza,Hawaiian,2024-02-24 14:46:09.932,33,Port Sharvell,"55 Washington Hill","569 Eagan Point",Huyang,,false
967,29.990000,79,Pizza,Cheese,2024-02-24 14:46:09.932,62,Mal Lesper,"6267 Bayside Drive","70317 Jenifer Street",Ural,"663974",false
968,24.990000,8,Pizza,Cheese,2024-02-24 14:46:09.932,123,Jerad Brum,"3 Cherokee Way","58 Union Point",Yaroslavl,"353827",false
969,21.990000,98,Pizza,Hawaiian,2024-02-24 14:46:09.932,429,Rozanne Glassman,"571 Corscot Junction","928 Cardinal Drive",Siemiatycze,"17-301",true
970,19.990000,4,Pizza,Cheese,2024-02-24 14:46:09.932,48,Coraline Colson,"597 Forster Court","3 Mockingbird Court",Prómachoi,,true
971,24.990000,27,Pizza,Cheese,2024-02-24 14:46:09.932,167,Fleur Brandel,"28 Drewry Center","112 Gina Road",Embu,,false
972,21.990000,96,Pizza,Hawaiian,2024-02-24 14:46:09.932,486,Gannie Nolleau,"66012 Pearson Hill","9556 Emmet Pass",Ouricuri,"56200-000",true
973,19.990000,2,Pizza,Cheese,2024-02-24 14:46:09.932,100,Maddy Bottini,"09 Clemons Junction","970 Hagan Alley",Villa Yapacaní,,true
974,24.990000,78,Pizza,Cheese,2024-02-24 14:46:09.932,185,Nanete Ather,"01770 Pierstorff Place","464 Anthes Park",Kedatuan,,false
975,21.990000,85,Pizza,Hawaiian,2024-02-24 14:46:09.932,406,Mallorie Bachelor,"85 Graedel Lane","2366 Randy Way",Hidalgo,"26060",false
976,20.990000,95,Pizza,Pepperoni,2024-02-24 14:46:09.932,968,Clementius Scholtz,"09 Hoepker Place","5 Golf Point",Kauit,"1102",true
977,24.990000,74,Pizza,Cheese,2024-02-24 14:46:09.932,765,Ceciley Robet,"94092 Delaware Circle","1 Monterey Drive",Gostovići,,false
978,31.990000,75,Pizza,Pepperoni,2024-02-24 14:46:09.932,69,Shawnee Kropp,"25 Grover Road","441 Sage Plaza",Cangkuang,,true
979,29.990000,77,Pizza,Cheese,2024-02-24 14:46:09.932,71,Gasparo Leys,"9869 Main Circle","671 Prairieview Terrace",Nkhotakota,,false
980,29.990000,59,Pizza,Cheese,2024-02-24 14:46:09.932,711,Althea Whitecross,"28541 Delaware Street","445 Macpherson Plaza",Sidomakmur,,false
981,29.990000,50,Pizza,Cheese,2024-02-24 14:46:09.932,24,Giles Gilroy,"6 Amoth Plaza","98871 Mayer Way",Kangar,"01606",true
982,25.990000,13,Pizza,Pepperoni,2024-02-24 14:46:09.932,320,Lindy Sharples,"19616 Westridge Court","4 Meadow Vale Pass",Khon Buri,"30250",true
983,29.990000,23,Pizza,Cheese,2024-02-24 14:46:09.932,905,Grannie Scoterbosh,"9 Badeau Pass","66379 Parkside Avenue",Akaki,,false
984,29.990000,89,Pizza,Cheese,2024-02-24 14:46:09.932,695,Damaris Petruskevich,"68404 Graceland Hill","99804 Mifflin Plaza",Końskowola,"24-130",true
985,20.990000,95,Pizza,Pepperoni,2024-02-24 14:46:09.932,231,Dana Dignon,"6033 Maywood Way","4908 Heffernan Junction",Lebak,,false
986,21.990000,89,Pizza,Hawaiian,2024-02-24 14:46:09.932,337,Orly Asken,"1 Miller Place","00 Crownhardt Court",Encontrados,,false
987,19.990000,97,Pizza,Cheese,2024-02-24 14:46:09.932,63,Leyla Elgram,"896 7th Center","6 Hansons Parkway",Lluka e Eperme,,true
988,24.990000,91,Pizza,Cheese,2024-02-24 14:46:09.932,389,Kit Helleker,"84 Shopko Park","65963 Mosinee Avenue",Zhenxing,,true
989,29.990000,82,Pizza,Cheese,2024-02-24 14:46:09.932,821,Babs Henworth,"4999 Quincy Terrace","0286 Anderson Crossing",Feitoria,"4650-291",false
990,24.990000,2,Pizza,Cheese,2024-02-24 14:46:09.932,252,Marris Ofield,"88160 Lotheville Plaza","21068 Dawn Street",Morant Bay,,true
991,25.990000,5,Pizza,Pepperoni,2024-02-24 14:46:09.932,61,Irena Piris,"88 Huxley Crossing","694 3rd Circle",Mường Nhé,,true
992,20.990000,13,Pizza,Pepperoni,2024-02-24 14:46:09.932,679,Dona Reckus,"129 Mcguire Trail","8553 Fuller Plaza",Nyahururu,,false
993,25.990000,24,Pizza,Pepperoni,2024-02-24 14:46:09.932,73,Brandais Kalkofer,"29 7th Pass","62 Elka Hill",Rekovac,,true
994,21.990000,8,Pizza,Hawaiian,2024-02-24 14:46:09.932,537,Nikolaos Redshaw,"7 Valley Edge Terrace","9017 Bunting Road",Göteborg,"414 66",false
995,25.990000,18,Pizza,Pepperoni,2024-02-24 14:46:09.932,118,Bunny Chubb,"38416 Sullivan Hill","001 Lake View Alley",Sunne,"686 91",true
996,24.990000,4,Pizza,Cheese,2024-02-24 14:46:09.932,215,Cristen Kenningley,"41801 Northland Point","664 Gerald Center",El Triunfo de la Cruz,,false
997,25.990000,99,Pizza,Pepperoni,2024-02-24 14:46:09.932,863,Kelly Stave,"33375 Clove Court","20 American Ash Way",Valejas,"2730-077",false
998,21.990000,50,Pizza,Hawaiian,2024-02-24 14:46:09.932,625,Maritsa Wallage,"60 Meadow Valley Junction","191 Debs Pass",Greensboro,"27409",false
999,29.990000,63,Pizza,Cheese,2024-02-24 14:46:09.932,551,Parnell MacCoughan,"8 Florence Place","486 Bartillon Road",El Paso,"79940",true
1000,31.990000,61,Pizza,Pepperoni,2024-02-24 14:46:09.932,59,Tymothy Caudray,"00494 Erie Way","4550 American Ash Junction",Mengdadazhuang,,true
